index,audio_key,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
2262,bmajor,very_high,11,120,풍류음악,main_melody,대금,triplet,10/8,41,113,train,AP_E02_04843
2263,amajor,mid_high,3,120,풍류음악,bass,거문고,triplet,30/8,49,59,train,AP_E01_02953
2264,amajor,very_high,16,120,풍류음악,main_melody,해금,triplet,4/4,63,93,train,AP_E01_02789
2265,amajor,high,6,120,풍류음악,main_melody,피리,triplet,4/4,47,47,train,AP_E04_02086
2266,amajor,very_high,7,120,풍류음악,main_melody,대금,triplet,4/4,67,67,train,AP_E04_02052
2267,f#major,high,4,120,풍류음악,main_melody,해금,triplet,18/8,67,98,train,AP_E01_02559
2268,e-major,high,12,120,풍류음악,main_melody,피리,triplet,4/4,83,97,train,AP_E01_03208
2269,aminor,high,3,120,풍류음악,main_melody,피리,triplet,18/8,56,66,train,AP_E01_03058
2270,g#minor,mid_high,14,120,풍류음악,sub_melody,가야금,triplet,4/4,62,62,train,AP_E01_02802
2271,amajor,mid_high,6,120,풍류음악,bass,거문고,triplet,4/4,66,66,train,AP_E04_02025
2272,eminor,high,3,120,풍류음악,main_melody,피리,triplet,18/8,53,102,train,AP_E01_07021
2273,g#minor,mid_high,2,100,풍류음악,sub_melody,가야금,triplet,30/8,70,70,train,AP_E01_04069
2274,emajor,very_high,2,120,풍류음악,sub_melody,소금,triplet,12/8,69,69,train,AP_E01_08086
2275,dmajor,high,4,100,풍류음악,sub_melody,가야금,triplet,12/8,54,70,train,AP_E01_03823
2276,amajor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,91,91,train,AP_E01_02729
2277,dmajor,very_high,1,120,풍류음악,main_melody,대금,triplet,60/8,60,92,train,AP_E05_04874
2278,bmajor,mid_high,7,120,풍류음악,bass,거문고,triplet,12/8,53,53,train,AP_E01_03486
2279,a-major,high,11,120,풍류음악,main_melody,피리,triplet,4/4,92,106,train,AP_E01_03214
2280,b-minor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,95,127,train,AP_E01_06898
2281,a-major,high,2,120,풍류음악,main_melody,피리,triplet,60/8,74,121,train,AP_E01_03258
2282,dmajor,high,4,100,풍류음악,bass,거문고,triplet,12/8,60,74,train,AP_E01_03814
2283,amajor,mid_high,5,100,풍류음악,bass,거문고,triplet,12/8,60,82,train,AP_E01_03813
2284,aminor,very_high,2,120,풍류음악,main_melody,대금,triplet,60/8,70,127,train,AP_E01_03622
2285,amajor,high,2,100,풍류음악,main_melody,해금,triplet,60/8,70,70,train,AP_E01_03725
2286,eminor,high,2,100,풍류음악,main_melody,해금,triplet,60/8,70,70,train,AP_E01_03717
2287,amajor,mid_high,6,120,풍류음악,bass,거문고,triplet,4/4,73,73,train,AP_E04_02068
2288,g#minor,mid_high,3,120,풍류음악,sub_melody,가야금,standard,30/8,59,59,train,AP_E01_02437
2289,e-minor,mid,2,100,풍류음악,sub_melody,가야금,triplet,60/8,70,70,train,AP_E01_03149
2290,amajor,high,2,100,풍류음악,main_melody,해금,triplet,60/8,70,78,train,AP_E01_03723
2291,amajor,very_high,2,100,풍류음악,main_melody,대금,triplet,60/8,70,70,train,AP_E01_03913
2292,f#minor,very_high,2,120,풍류음악,sub_melody,단소,triplet,12/8,60,81,train,AP_E04_07776
2293,bminor,mid,2,120,풍류음악,sub_melody,가야금,triplet,60/8,64,66,train,AP_E01_03661
2294,b-minor,high,12,120,풍류음악,main_melody,피리,triplet,4/4,88,119,train,AP_E01_03204
2295,aminor,high,4,120,풍류음악,main_melody,피리,triplet,60/8,90,90,train,AM_E01_02699
2296,amajor,very_high,10,120,풍류음악,sub_melody,단소,triplet,12/8,52,104,train,AM_E04_07768
2297,amajor,mid_high,6,120,풍류음악,bass,거문고,triplet,18/8,42,42,train,AP_E01_03073
2298,eminor,high,2,120,풍류음악,sub_melody,가야금,standard,30/8,63,115,train,AP_E01_03460
2299,gmajor,very_high,5,120,풍류음악,main_melody,대금,triplet,18/8,58,90,train,AP_E01_03849
2300,aminor,high,3,120,풍류음악,main_melody,피리,triplet,18/8,47,80,train,AP_E01_02890
2301,e-minor,high,5,120,풍류음악,main_melody,피리,triplet,30/8,107,113,train,AM_E01_03140
2302,bmajor,mid_high,3,120,풍류음악,sub_melody,가야금,triplet,18/8,64,64,train,AP_E01_02539
2303,dminor,mid,4,120,풍류음악,sub_melody,가야금,triplet,18/8,45,45,train,AP_E01_02869
2304,e-minor,mid,1,120,풍류음악,bass,거문고,triplet,48/8,58,89,train,AP_E05_05463
2305,dmajor,high,2,100,풍류음악,main_melody,해금,triplet,60/8,70,70,train,AP_E01_03712
2306,bminor,mid_high,21,120,풍류음악,sub_melody,가야금,triplet,4/4,66,66,train,AM_E04_02011
2307,b-minor,mid,2,100,풍류음악,sub_melody,가야금,standard,60/8,70,70,train,AP_E01_03164
2308,e-minor,mid_high,15,120,풍류음악,sub_melody,가야금,triplet,4/4,64,64,train,AP_E01_02801
2309,c#major,high,2,120,풍류음악,main_melody,피리,triplet,60/8,79,126,train,AP_E01_06933
2310,a-major,high,5,120,풍류음악,main_melody,해금,triplet,4/4,49,102,train,AP_E05_04292
2311,c#major,very_high,3,120,풍류음악,sub_melody,소금,triplet,12/8,34,55,train,AP_E04_07795
2312,e-minor,high,2,47,풍류음악,main_melody,피리,triplet,18/8,65,100,train,AP_E01_00066
2313,f#minor,high,10,120,풍류음악,main_melody,해금,triplet,4/4,64,64,train,AP_E04_01994
2314,bminor,mid_high,11,120,풍류음악,bass,거문고,triplet,4/4,60,60,train,AP_E01_02775
2315,eminor,high,2,100,풍류음악,main_melody,해금,triplet,60/8,59,70,train,AP_E01_03715
2316,gmajor,mid_high,4,120,풍류음악,main_melody,피리,triplet,4/4,70,77,train,AP_E01_03361
2317,f#minor,high,3,120,풍류음악,main_melody,해금,triplet,30/8,58,70,train,AP_E01_02479
2318,e-major,mid_high,14,120,풍류음악,sub_melody,가야금,triplet,4/4,86,86,train,AP_E01_03231
2319,b-minor,high,5,120,풍류음악,main_melody,피리,triplet,4/4,65,123,train,AP_E01_03344
2320,f#minor,high,15,120,풍류음악,main_melody,피리,triplet,4/4,68,68,train,AP_E04_02001
2321,bmajor,high,4,120,풍류음악,main_melody,해금,triplet,18/8,60,60,train,AP_E01_02550
2322,dminor,mid_high,7,120,풍류음악,bass,거문고,triplet,12/8,54,54,train,AP_E01_02394
2323,amajor,high,2,120,풍류음악,main_melody,해금,triplet,60/8,67,74,train,AP_E01_03566
2324,aminor,high,2,120,풍류음악,main_melody,해금,triplet,60/8,73,73,train,AP_E01_03569
2325,c#minor,high,11,120,풍류음악,main_melody,해금,triplet,4/4,64,71,train,AP_E01_02787
2326,amajor,high,2,120,풍류음악,main_melody,대금,triplet,60/8,81,104,train,AP_E01_03604
2327,c#major,mid_high,4,120,풍류음악,main_melody,해금,standard,12/8,73,73,train,AP_E05_04340
2328,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,30/8,68,88,train,AP_E05_04293
2329,aminor,high,3,120,풍류음악,main_melody,피리,triplet,4/4,70,95,train,AP_E01_03368
2330,e-minor,mid_high,1,98,풍류음악,bass,거문고,triplet,30/8,56,100,train,AP_E05_04274
2331,amajor,mid,2,120,풍류음악,sub_melody,가야금,triplet,60/8,61,61,train,AP_E01_02638
2332,c#major,high,12,120,풍류음악,main_melody,피리,triplet,4/4,81,99,train,AP_E01_03205
2333,amajor,mid_high,5,120,풍류음악,bass,거문고,triplet,18/8,60,74,train,AP_E01_03862
2334,eminor,high,3,120,풍류음악,main_melody,해금,triplet,18/8,42,58,train,AP_E01_03096
2335,amajor,high,2,100,풍류음악,main_melody,해금,triplet,60/8,70,70,train,AP_E01_03711
2336,e-minor,mid_high,1,40,풍류음악,bass,거문고,triplet,60/8,80,80,train,AP_E01_00579
2337,amajor,very_high,2,100,풍류음악,main_melody,대금,triplet,60/8,70,70,train,AP_E01_03912
2338,f#minor,high,5,120,풍류음악,main_melody,해금,triplet,12/8,47,77,train,AP_E01_02530
2339,eminor,high,8,120,풍류음악,main_melody,피리,triplet,18/8,60,109,train,AM_E01_06977
2340,eminor,high,2,120,풍류음악,main_melody,해금,standard,30/8,59,88,train,AP_E01_02967
2341,dmajor,mid_high,6,120,풍류음악,sub_melody,가야금,triplet,4/4,54,54,train,AP_E04_02023
2342,amajor,high,3,120,풍류음악,main_melody,해금,triplet,30/8,56,61,train,AP_E01_03790
2343,aminor,mid_high,2,120,풍류음악,sub_melody,가야금,standard,30/8,55,57,train,AP_E01_03782
2344,e-major,mid,13,120,풍류음악,sub_melody,가야금,triplet,4/4,62,62,train,AP_E01_02798
2345,amajor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,69,69,train,AP_E01_03975
2346,c#major,very_high,4,38,풍류음악,sub_melody,단소,triplet,48/8,100,100,train,AP_E02_00866
2347,amajor,mid_low,7,120,풍류음악,sub_melody,가야금,triplet,12/8,64,64,train,AP_E01_03491
2348,a-major,high,4,120,풍류음악,main_melody,해금,triplet,48/8,67,80,train,AM_E05_05634
2349,bminor,mid_high,6,120,풍류음악,sub_melody,가야금,triplet,12/8,70,70,train,AP_E01_03120
2350,dmajor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,96,96,train,AP_E01_04042
2351,f#minor,mid_high,4,120,풍류음악,sub_melody,가야금,triplet,18/8,65,65,train,AP_E01_04079
2352,g#minor,high,13,120,풍류음악,main_melody,해금,triplet,12/8,89,122,train,AM_E01_02255
2353,bminor,very_high,6,120,풍류음악,main_melody,대금,triplet,4/4,62,65,train,AP_E04_02012
2354,e-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,70,72,train,AP_E05_05480
2355,eminor,very_high,4,120,풍류음악,main_melody,대금,triplet,18/8,62,96,train,AP_E01_05114
2356,eminor,very_high,6,120,풍류음악,main_melody,대금,triplet,4/4,69,100,train,AP_E04_01896
2357,cmajor,mid,7,120,풍류음악,accompaniment,장구,triplet,4/4,78,78,train,AP_E04_02080
2358,emajor,mid_high,2,100,풍류음악,bass,거문고,triplet,60/8,70,70,train,AP_E01_03642
2359,a-major,mid_high,4,87,풍류음악,bass,거문고,standard,18/8,80,80,train,AP_E04_00099
2360,b-minor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,63,115,train,AP_E01_03257
2361,c#major,high,1,121,풍류음악,main_melody,해금,standard,48/8,80,80,train,AP_E05_00141
2362,amajor,high,10,120,풍류음악,sub_melody,가야금,triplet,4/4,67,67,train,AP_E04_01972
2363,a-major,mid_high,1,120,풍류음악,bass,거문고,standard,48/8,61,75,train,AP_E05_05441
2364,c#minor,high,2,120,풍류음악,main_melody,해금,triplet,18/8,57,75,train,AP_E01_04094
2365,eminor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,72,72,train,AP_E01_02718
2366,emajor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,59,59,train,AP_E01_02644
2367,dmajor,mid_high,3,120,풍류음악,bass,거문고,triplet,18/8,51,74,train,AP_E01_03006
2368,bminor,high,12,120,풍류음악,main_melody,해금,triplet,4/4,61,61,train,AP_E01_02688
2369,eminor,high,6,104,풍류음악,main_melody,해금,triplet,18/8,54,54,train,AP_E01_02936
2370,e-minor,high,12,120,풍류음악,main_melody,피리,triplet,4/4,83,110,train,AP_E01_03203
2371,e-minor,high,1,42,풍류음악,main_melody,피리,triplet,12/8,69,113,train,AP_E01_00070
2372,e-minor,mid_high,2,85,풍류음악,bass,거문고,triplet,30/8,80,80,train,AP_E05_00139
2373,eminor,mid_high,5,123,풍류음악,sub_melody,가야금,triplet,18/8,51,51,train,AP_E01_02923
2374,c#major,high,2,88,풍류음악,riff,양금,standard,30/8,80,80,train,AP_E05_00148
2375,dminor,high,3,120,풍류음악,main_melody,해금,standard,18/8,48,87,train,AP_E01_03039
2376,dmajor,mid_high,3,120,풍류음악,sub_melody,가야금,triplet,30/8,47,47,train,AP_E01_03777
2377,f#minor,high,6,120,풍류음악,main_melody,해금,triplet,4/4,66,66,train,AP_E04_02039
2378,dmajor,mid_high,2,120,풍류음악,sub_melody,가야금,standard,60/8,60,60,train,AP_E01_03989
2379,emajor,high,8,120,풍류음악,main_melody,해금,triplet,4/4,61,61,train,AP_E01_04030
2380,e-minor,high,13,120,풍류음악,main_melody,해금,triplet,4/4,56,71,train,AP_E01_02838
2381,f#minor,very_high,9,120,풍류음악,main_melody,대금,triplet,10/8,84,101,train,AP_E02_04859
2382,e-minor,high,12,120,풍류음악,main_melody,피리,triplet,4/4,80,101,train,AP_E01_03193
2383,e-minor,high,5,120,풍류음악,main_melody,해금,triplet,18/8,55,87,train,AP_E01_02434
2384,dmajor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,75,127,train,AP_E01_06915
2385,amajor,high,2,120,풍류음악,main_melody,대금,triplet,60/8,90,110,train,AP_E01_03624
2386,c#minor,high,7,120,풍류음악,main_melody,피리,triplet,12/8,68,68,train,AP_E01_02795
2387,a-major,mid_high,2,90,풍류음악,bass,거문고,triplet,18/8,80,80,train,AP_E01_00584
2388,amajor,high,2,120,풍류음악,main_melody,대금,triplet,60/8,58,98,train,AP_E01_03520
2389,bminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,67,67,train,AP_E01_03971
2390,a-major,high,4,120,풍류음악,main_melody,피리,triplet,60/8,73,127,train,AM_E01_03254
2391,dmajor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,94,127,train,AP_E01_06900
2392,f#minor,high,10,120,풍류음악,main_melody,피리,triplet,4/4,61,61,train,AP_E04_02007
2393,dmajor,high,2,120,풍류음악,main_melody,대금,triplet,60/8,89,112,train,AP_E01_03617
2394,e-minor,high,13,120,풍류음악,main_melody,해금,triplet,4/4,71,78,train,AP_E01_02845
2395,gmajor,high,10,120,풍류음악,main_melody,피리,triplet,4/4,71,87,train,AP_E01_03367
2396,emajor,high,3,120,풍류음악,main_melody,해금,triplet,18/8,58,58,train,AP_E01_03878
2397,e-minor,mid_high,14,120,풍류음악,sub_melody,가야금,triplet,4/4,64,64,train,AP_E01_03242
2398,amajor,very_high,4,120,풍류음악,main_melody,대금,triplet,4/4,67,67,train,AP_E04_02054
2399,amajor,very_high,2,120,풍류음악,main_melody,피리,triplet,60/8,78,118,train,AP_E01_03588
2400,amajor,very_high,2,100,풍류음악,main_melody,대금,triplet,60/8,70,70,train,AP_E01_03895
2401,bminor,very_high,2,120,풍류음악,main_melody,피리,triplet,60/8,65,109,train,AP_E01_03591
2402,eminor,very_high,6,120,풍류음악,main_melody,대금,triplet,10/8,48,98,train,AP_E02_04881
2403,aminor,mid_high,2,120,풍류음악,sub_melody,가야금,standard,18/8,44,44,train,AP_E01_02873
2404,aminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,67,67,train,AP_E01_03665
2405,cmajor,high,2,120,풍류음악,main_melody,해금,standard,60/8,66,82,train,AP_E01_02284
2406,amajor,high,3,120,풍류음악,main_melody,피리,triplet,60/8,63,63,train,AM_E01_04032
2407,e-minor,mid_high,4,120,풍류음악,sub_melody,가야금,triplet,12/8,51,51,train,AP_E01_02497
2408,dmajor,mid_high,4,120,풍류음악,sub_melody,가야금,triplet,18/8,55,55,train,AP_E01_02867
2409,eminor,high,6,120,풍류음악,main_melody,해금,triplet,18/8,54,90,train,AP_E01_05143
2410,bminor,mid_high,4,120,풍류음악,sub_melody,가야금,triplet,18/8,46,46,train,AP_E01_03090
2411,b-major,very_high,7,120,퓨전국악,sub_melody,소금,triplet,4/4,51,78,train,BP_FS2_03552
2412,amajor,very_high,13,120,퓨전국악,main_melody,해금,triplet,4/4,93,127,train,BP_FS1_00269
2413,b-minor,high,14,120,퓨전국악,main_melody,해금,triplet,12/8,62,95,train,BM_FS1_00285
2414,f#minor,mid_high,3,120,퓨전국악,bass,거문고,triplet,10/8,61,82,train,BP_FS2_01517
2415,b-major,very_high,14,120,퓨전국악,main_melody,대금,triplet,4/4,47,97,train,BM_FS1_02617
2416,a-major,very_high,7,120,퓨전국악,riff,태평소,triplet,4/4,64,64,train,BP_FS2_02887
2417,cmajor,mid_high,4,120,퓨전국악,accompaniment,장구,triplet,4/4,69,99,train,BP_FS2_01466
2418,f#major,very_high,3,120,퓨전국악,riff,태평소,triplet,12/8,64,64,train,BP_FS2_02843
2419,dmajor,mid,4,120,퓨전국악,bass,거문고,triplet,4/4,79,103,train,BP_FS2_01458
2420,e-major,mid,4,120,퓨전국악,bass,거문고,duodecuplet,4/4,55,79,train,BP_FS2_01571
2421,a-major,high,4,120,퓨전국악,sub_melody,가야금,triplet,3/4,94,94,train,BP_FS1_02611
2422,e-major,high,4,120,퓨전국악,main_melody,피리,triplet,4/4,62,62,train,BP_FS2_02828
2423,cmajor,high,7,120,퓨전국악,main_melody,해금,triplet,4/4,83,127,train,BP_FS1_00217
2424,a-major,high,3,120,퓨전국악,main_melody,해금,standard,10/8,53,86,train,BP_FS1_00316
2425,a-major,very_high,4,120,퓨전국악,sub_melody,소금,standard,4/4,51,71,train,BP_FS2_03551
2426,b-minor,very_high,9,120,퓨전국악,sub_melody,가야금,triplet,4/4,94,94,train,BP_FS1_02514
2427,b-major,high,7,120,퓨전국악,sub_melody,가야금,triplet,4/4,60,108,train,BP_FS1_02625
2428,e-major,very_high,5,120,퓨전국악,main_melody,대금,triplet,4/4,62,62,train,BP_FS2_02799
2429,a-major,high,7,120,퓨전국악,main_melody,해금,duodecuplet,15/16,72,82,train,BP_FS1_00324
2430,dminor,high,13,120,퓨전국악,main_melody,해금,triplet,4/4,58,127,train,BP_FS1_00230
2431,e-major,very_high,7,120,퓨전국악,main_melody,해금,triplet,4/4,54,72,train,BP_FS2_02781
2432,e-major,high,3,120,퓨전국악,main_melody,대금,triplet,12/8,66,70,train,BP_FS2_00982
2433,b-minor,very_high,8,120,퓨전국악,main_melody,해금,triplet,4/4,68,125,train,BP_FS1_00248
2434,f#minor,mid,5,120,퓨전국악,bass,거문고,triplet,10/8,40,73,train,BP_FS2_01506
2435,dminor,mid,19,120,퓨전국악,main_melody,해금,triplet,4/4,48,119,train,BM_FS1_00229
2436,a-major,very_high,7,120,퓨전국악,main_melody,대금,triplet,4/4,67,67,train,BP_FS2_02863
2437,e-minor,high,7,120,퓨전국악,main_melody,해금,triplet,4/4,119,121,train,BP_FS1_00207
2438,c#major,mid,7,120,퓨전국악,bass,거문고,standard,6/8,66,66,train,BP_FS2_01555
2439,dminor,high,5,120,퓨전국악,main_melody,대금,triplet,4/4,31,76,train,BP_FS2_01031
2440,f#major,very_high,5,120,퓨전국악,main_melody,해금,standard,12/8,67,82,train,BP_FS1_00291
2441,dmajor,very_high,16,120,퓨전국악,main_melody,대금,triplet,3/4,92,92,train,BM_FS1_02534
2442,e-major,very_high,7,120,퓨전국악,sub_melody,소금,standard,4/4,52,83,train,BP_FS2_03553
2443,f#major,mid_high,4,120,퓨전국악,bass,거문고,standard,12/8,70,75,train,BP_FS2_00949
2444,gmajor,high,2,120,퓨전국악,main_melody,해금,standard,4/4,113,127,train,BP_FS1_00219
2445,fmajor,mid,6,120,퓨전국악,bass,거문고,triplet,4/4,63,86,train,BP_FS2_00908
2446,fmajor,very_high,5,120,퓨전국악,main_melody,해금,triplet,12/8,62,100,train,BP_FS1_00282
2447,bminor,high,4,120,퓨전국악,main_melody,해금,triplet,4/4,80,127,train,BP_FS1_00260
2448,emajor,mid,5,120,퓨전국악,bass,거문고,duodecuplet,6/8,70,71,train,BP_FS2_01553
2449,c#major,mid_high,2,120,퓨전국악,bass,거문고,standard,12/8,70,73,train,BP_FS2_00957
2450,e-major,high,11,120,퓨전국악,main_melody,피리,triplet,12/8,86,127,train,BM_FS2_03201
2451,fmajor,high,7,120,퓨전국악,sub_melody,가야금,triplet,3/4,60,74,train,BP_FS1_02602
2452,c#major,very_high,5,120,퓨전국악,main_melody,대금,triplet,10/8,50,73,train,BP_FS2_01494
2453,dmajor,high,2,120,퓨전국악,main_melody,해금,standard,4/4,62,113,train,BP_FS1_00234
2454,c#major,very_high,5,120,퓨전국악,main_melody,대금,triplet,6/8,54,75,train,BP_FS2_01545
2455,f#minor,mid,3,120,퓨전국악,bass,거문고,standard,10/8,53,62,train,BP_FS2_01497
2456,e-major,very_high,3,120,퓨전국악,main_melody,대금,triplet,4/4,54,67,train,BP_FS2_02780
2457,amajor,very_high,6,120,퓨전국악,main_melody,해금,triplet,4/4,58,127,train,BP_FS1_00227
2458,e-major,high,3,120,퓨전국악,main_melody,피리,triplet,12/8,62,62,train,BP_FS2_02879
2459,g#minor,mid_high,5,120,퓨전국악,bass,거문고,standard,10/8,56,75,train,BP_FS2_01519
2460,emajor,high,6,120,퓨전국악,main_melody,해금,triplet,4/4,91,127,train,BP_FS1_00262
2461,b-minor,high,9,120,퓨전국악,sub_melody,가야금,triplet,4/4,104,104,train,BP_FS1_02512
2462,dminor,high,13,120,퓨전국악,sub_melody,가야금,triplet,4/4,90,90,train,BM_FS1_02633
2463,b-minor,very_high,7,120,퓨전국악,sub_melody,소금,triplet,4/4,78,127,train,BP_FS2_01082
2464,gminor,high,4,120,퓨전국악,main_melody,해금,triplet,4/4,88,127,train,BP_FS1_00272
2465,a-major,high,10,120,퓨전국악,main_melody,피리,triplet,4/4,64,64,train,BP_FS2_02796
2466,fmajor,mid_high,8,120,퓨전국악,bass,거문고,triplet,4/4,47,94,train,BP_FS2_00906
2467,b-major,very_high,4,120,퓨전국악,sub_melody,소금,triplet,4/4,61,87,train,BP_FS2_03563
